id,title,playstation,xbox,nintendo,pc,other,score,genre,editors_choice,release_year,release_month
234,Bubsy: The Woolies Strike Back,TRUE,FALSE,FALSE,TRUE,FALSE,4.5,Platformer,N,2017.0,10.0
235,Bulletstorm: Full Clip Edition,TRUE,TRUE,FALSE,TRUE,FALSE,7.8,Shooter,N,2017.0,4.0
236,Call of Duty: WWII,TRUE,TRUE,FALSE,TRUE,FALSE,8.0,Shooter,N,2017.0,11.0
237,Crash Bandicoot N. Sane Trilogy,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Platformer,N,2017.0,6.0
238,Cuphead,FALSE,TRUE,FALSE,TRUE,FALSE,8.8,Shooter,N,2017.0,9.0
239,Danganronpa V3,TRUE,FALSE,FALSE,TRUE,FALSE,8.0,Adventure,N,2017.0,9.0
240,Danger Zone,TRUE,FALSE,FALSE,TRUE,FALSE,6.9,Racing,N,2017.0,5.0
241,Dark Souls 3: The Ringed City DLC,TRUE,TRUE,FALSE,TRUE,FALSE,8.0,Action-RPG,N,2017.0,3.0
242,Darkest Dungeon: The Crimson Court DLC,TRUE,TRUE,TRUE,TRUE,TRUE,7.7,RPG,N,2017.0,6.0
243,Destiny 2,FALSE,FALSE,FALSE,TRUE,FALSE,8.5,Shooter,N,2017.0,9.0
244,Destiny 2: Curse of Osiris,TRUE,TRUE,FALSE,TRUE,FALSE,5.5,Shooter,N,2017.0,12.0
245,Diablo 3: Rise of the Necromancer,TRUE,TRUE,TRUE,TRUE,TRUE,8.5,Action-RPG,N,2017.0,6.0
246,Dirt 4,TRUE,TRUE,FALSE,TRUE,FALSE,9.2,Racing,Y,2017.0,6.0
247,Dishonored: Death of the Outsider,TRUE,TRUE,FALSE,TRUE,FALSE,8.4,Action-Adventure,N,2017.0,9.0
248,Disney Afternoon Collection,TRUE,TRUE,FALSE,TRUE,FALSE,7.0,Platformer,N,2017.0,4.0
249,Divide,TRUE,FALSE,FALSE,FALSE,FALSE,5.5,Action-Adventure,N,2017.0,1.0
250,Divinity: Originial Sin 2,FALSE,FALSE,FALSE,TRUE,FALSE,9.6,RPG,Y,2017.0,9.0
251,Doom VFR (Switch),FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Shooter,N,2017.0,11.0
252,Double Dragon 4,TRUE,FALSE,FALSE,TRUE,FALSE,3.5,Fighting,N,2017.0,1.0
253,Dragon Quest Heroes 2,TRUE,FALSE,FALSE,TRUE,FALSE,7.5,Action,N,2017.0,4.0
254,Dragon Quest VIII: Journey of the Cursed King,FALSE,FALSE,TRUE,FALSE,FALSE,8.8,Action-RPG,Y,2017.0,1.0
255,Drawn to Death,TRUE,FALSE,FALSE,FALSE,FALSE,4.0,Shooter,N,2017.0,4.0
256,Dreadnought,TRUE,FALSE,FALSE,FALSE,FALSE,7.4,Simulator,N,2017.0,12.0
257,DropMix,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Strategy,N,2017.0,12.0
258,ELEX,TRUE,TRUE,FALSE,TRUE,FALSE,4.9,Action-RPG,N,2017.0,10.0
259,Elite Dangerous PS4,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Simulator,N,2017.0,6.0
260,Endless Space 2,FALSE,FALSE,FALSE,TRUE,TRUE,7.9,Strategy,N,2017.0,5.0
261,Ever Oasis,FALSE,FALSE,TRUE,FALSE,FALSE,8.9,Action-Adventure,N,2017.0,6.0
262,F1 2017,TRUE,TRUE,FALSE,TRUE,FALSE,8.9,Racing,Y,2017.0,8.0
263,Fallout 4 (VR),FALSE,FALSE,FALSE,TRUE,FALSE,7.9,Action-RPG,N,2017.0,12.0
264,Farpoint,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Shooter,N,2017.0,5.0
265,Fast RMX,FALSE,FALSE,TRUE,FALSE,FALSE,7.4,Racing,N,2017.0,3.0
266,FIFA 18,TRUE,TRUE,FALSE,TRUE,FALSE,8.1,Sports,N,2017.0,9.0
267,FIFA 18 Switch,FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Sports,N,2017.0,9.0
268,Final Fantasy XII: The Zodiac Age,TRUE,FALSE,FALSE,FALSE,FALSE,8.8,RPG,N,2017.0,7.0
269,Final Fantasy XIV: Stormblood DLC,TRUE,FALSE,FALSE,TRUE,TRUE,9.2,RPG,N,2017.0,6.0
270,Fire Emblem Heroes,FALSE,FALSE,FALSE,FALSE,TRUE,7.4,RPG,N,2017.0,2.0
271,Fire Emblem Heroes: Shadows of Valentia,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,RPG,N,2017.0,5.0
272,Fire Emblem Warriors,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Action-RPG,N,2017.0,10.0
273,FlatOut 4: Total Insanity,TRUE,TRUE,FALSE,TRUE,FALSE,6.6,Racing,N,2017.0,4.0
274,For Honor,TRUE,TRUE,FALSE,TRUE,FALSE,8.0,Action,N,2017.0,2.0
275,Fortnite Battle Royale,TRUE,TRUE,FALSE,TRUE,TRUE,9.6,Survival,Y,2017.0,9.0
276,Forza Horizon 3: Hot Wheels,FALSE,TRUE,FALSE,TRUE,FALSE,9.0,Racing,Y,2017.0,5.0
277,Forza Motorsport 7,FALSE,TRUE,FALSE,TRUE,FALSE,9.2,Racing,Y,2017.0,9.0
278,Friday the 13th: The Game,TRUE,TRUE,FALSE,TRUE,FALSE,6.9,Survival,N,2017.0,5.0
279,Full Throttle Remastered,TRUE,FALSE,FALSE,TRUE,FALSE,8.0,Adventure,N,2017.0,4.0
280,Ghost Recon: Wildlands,TRUE,TRUE,FALSE,TRUE,FALSE,7.9,Shooter,N,2017.0,3.0
281,Gigantic,FALSE,TRUE,FALSE,TRUE,FALSE,7.5,Shooter,N,2017.0,8.0
282,Golf Story,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Sports,N,2017.0,9.0
283,Gorogoa,TRUE,TRUE,TRUE,TRUE,TRUE,8.5,Puzzle,N,2017.0,12.0
284,Graceful Explosion Machine,TRUE,FALSE,TRUE,FALSE,FALSE,8.0,Shooter,N,2017.0,4.0
285,Gran Turismo Sport,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Racing,N,2017.0,10.0
286,Gravity Rush 2,TRUE,FALSE,FALSE,FALSE,FALSE,8.4,Action-Adventure,N,2017.0,1.0
287,Guardians of the Galaxy: The Telltale Series Episode 1,TRUE,TRUE,FALSE,TRUE,TRUE,8.5,Adventure,N,2017.0,4.0
288,Guardians of the Galaxy: The Telltale Series Episode 2,TRUE,TRUE,FALSE,TRUE,TRUE,7.9,Adventure,N,2017.0,6.0
289,Guardians of the Galaxy: The Telltale Series Episode 3,TRUE,TRUE,FALSE,TRUE,TRUE,6.8,Adventure,N,2017.0,8.0
290,Guardians of the Galaxy: The Telltale Series Episode 4,TRUE,TRUE,FALSE,TRUE,TRUE,8.6,Adventure,N,2017.0,10.0
291,Halo Wars 2,FALSE,TRUE,FALSE,TRUE,FALSE,7.0,Strategy,N,2017.0,2.0
292,Hand of Fate 2,TRUE,TRUE,FALSE,TRUE,TRUE,8.0,Action-RPG,N,2017.0,11.0
293,Has Been Heroes,TRUE,TRUE,FALSE,TRUE,FALSE,6.1,Action,N,2017.0,3.0
294,Heat Signature,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Stealth,N,2017.0,9.0
295,Hellblade: Senua's Sacrifice,TRUE,TRUE,FALSE,TRUE,FALSE,9.0,Action-Adventure,Y,2017.0,8.0
296,Hello Neighbor,FALSE,TRUE,FALSE,TRUE,FALSE,4.1,Survival,N,2017.0,12.0
297,Hey! Pikmin,FALSE,FALSE,TRUE,FALSE,FALSE,6.8,Action,N,2017.0,7.0
298,Hob,TRUE,FALSE,FALSE,TRUE,FALSE,7.8,Action-Adventure,N,2017.0,9.0
299,Horizon Zero Dawn,TRUE,FALSE,FALSE,FALSE,FALSE,9.3,Action-RPG,Y,2017.0,2.0
300,Horizon Zero Dawn The Frozen Wilds,TRUE,FALSE,FALSE,FALSE,FALSE,8.8,Action-RPG,N,2017.0,11.0
301,Injustice 2,TRUE,TRUE,FALSE,TRUE,FALSE,9.0,Fighting,Y,2017.0,5.0
302,Just Dance 2017,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Music,N,2017.0,3.0
303,Kingdom Hearts HD 2.8 Final Chapter Prologue,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Action-RPG,N,2017.0,1.0
304,Knack 2,TRUE,FALSE,FALSE,FALSE,FALSE,7.2,Action-Adventure,N,2017.0,9.0
305,LA Noire (Re-release),TRUE,TRUE,TRUE,FALSE,FALSE,8.0,Action-Adventure,N,2017.0,11.0
306,LA Noire: The VR Case Files,FALSE,FALSE,FALSE,TRUE,TRUE,8.5,Action-Adventure,N,2017.0,12.0
307,LawBreakers,TRUE,FALSE,FALSE,TRUE,FALSE,7.9,Shooter,N,2017.0,8.0
308,LEGO City Undercover,TRUE,TRUE,TRUE,TRUE,FALSE,8.0,Action-Adventure,N,2017.0,4.0
309,LEGO Marvel Super Heroes 2,TRUE,TRUE,TRUE,TRUE,TRUE,8.0,Action-Adventure,N,2017.0,11.0
310,Lego Worlds,TRUE,TRUE,FALSE,TRUE,FALSE,7.2,Sandbox,N,2017.0,3.0
311,Life is Strange: Before the Storm Episode 1,TRUE,TRUE,FALSE,TRUE,FALSE,7.5,Adventure,N,2017.0,8.0
312,Life is Strange: Before the Storm Episode 2,TRUE,TRUE,FALSE,TRUE,FALSE,7.8,Adventure,N,2017.0,10.0
313,Life is Strange: Before the Storm Episode 3,TRUE,TRUE,FALSE,TRUE,FALSE,7.8,Adventure,N,2017.0,12.0
314,Little Nightmares,TRUE,TRUE,FALSE,TRUE,FALSE,8.8,Puzzle,N,2017.0,4.0
315,Lone Echo,FALSE,FALSE,FALSE,TRUE,FALSE,8.9,Adventure,N,2017.0,7.0
316,Madden NFL 18,TRUE,TRUE,FALSE,FALSE,FALSE,8.6,Sports,N,2017.0,8.0
317,Mario + Rabbids: Kingdom Battle,FALSE,FALSE,TRUE,FALSE,FALSE,7.7,Action-RPG,N,2017.0,8.0
318,Mario Kart 8 Deluxe,FALSE,FALSE,TRUE,FALSE,FALSE,9.3,Racing,N,2017.0,4.0
319,Marvel Vs Capcom: Infinite,TRUE,TRUE,FALSE,TRUE,FALSE,7.7,Fighting,N,2017.0,9.0
320,Mass Effect: Andromeda,TRUE,TRUE,FALSE,TRUE,FALSE,7.7,Action-RPG,N,2017.0,3.0
321,Matterfall,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Shooter,N,2017.0,8.0
322,Mega Man Legacy Collection 2,TRUE,FALSE,TRUE,TRUE,FALSE,6.0,Action,N,2017.0,8.0
323,Metroid: Samus Returns,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Action-Adventure,N,2017.0,9.0
324,Middle-earth: Shadow of War,TRUE,TRUE,FALSE,TRUE,FALSE,9.0,Action-Adventure,Y,2017.0,10.0
325,Minecraft Switch Edition,FALSE,FALSE,TRUE,FALSE,FALSE,9.5,Sandbox,Y,2017.0,5.0
326,Minecraft: Story Mode 3DS,FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Adventure,N,2017.0,8.0
327,MLB The Show 17,TRUE,FALSE,FALSE,FALSE,FALSE,9.5,Sports,Y,2017.0,3.0
328,Monster Hunter Stories,FALSE,FALSE,TRUE,FALSE,FALSE,8.9,RPG,N,2017.0,9.0
329,Mr. Shifty,TRUE,TRUE,TRUE,TRUE,TRUE,6.2,Action,N,2017.0,4.0
330,NBA 2K18,TRUE,TRUE,TRUE,TRUE,FALSE,8.4,Sports,N,2017.0,9.0
331,NBA Live 18,TRUE,TRUE,FALSE,FALSE,FALSE,6.5,Sports,N,2017.0,9.0
332,NBA Playgrounds,TRUE,TRUE,TRUE,TRUE,FALSE,7.4,Sports,N,2017.0,5.0
333,Need for Speed Payback,TRUE,TRUE,FALSE,TRUE,FALSE,5.9,Racing,N,2017.0,11.0
334,Nex Machina,TRUE,FALSE,FALSE,TRUE,FALSE,8.0,Shooter,N,2017.0,6.0
335,NHL 18,TRUE,TRUE,FALSE,FALSE,FALSE,7.4,Sports,N,2017.0,9.0
336,Nidhogg 2,TRUE,FALSE,FALSE,TRUE,TRUE,8.0,Fighting,N,2017.0,8.0
337,Nier: Automata,TRUE,FALSE,FALSE,FALSE,FALSE,8.9,Action,N,2017.0,3.0
338,Night in the Woods,TRUE,FALSE,FALSE,TRUE,TRUE,8.7,Adventure,N,2017.0,2.0
339,Nioh,TRUE,FALSE,FALSE,FALSE,FALSE,9.6,RPG,Y,2017.0,2.0
340,Opus Magnum,FALSE,FALSE,FALSE,TRUE,TRUE,9.5,Puzzle,Y,2017.0,12.0
341,Outlast 2,TRUE,TRUE,FALSE,TRUE,TRUE,8.3,Survival,N,2017.0,4.0
342,Overcooked: Special Edition,FALSE,FALSE,TRUE,FALSE,FALSE,8.4,Simulator,N,2017.0,7.0
343,Overgrowth,FALSE,FALSE,FALSE,TRUE,TRUE,5.7,Action,N,2017.0,10.0
344,Paradigm,FALSE,FALSE,FALSE,TRUE,TRUE,8.0,Adventure,N,2017.0,4.0
345,Perception,TRUE,TRUE,TRUE,TRUE,FALSE,4.8,Adventure,N,2017.0,5.0
346,Persona 5,TRUE,FALSE,FALSE,FALSE,FALSE,9.7,RPG,Y,2017.0,4.0
347,PES 2018,TRUE,TRUE,FALSE,TRUE,TRUE,9.2,Sports,N,2017.0,9.0
348,Pillars of Eternity: Complete Edition,TRUE,TRUE,FALSE,FALSE,FALSE,8.5,RPG,Y,2017.0,8.0
349,PlayerUnknown's Battlegrounds,TRUE,TRUE,FALSE,TRUE,FALSE,9.5,Survival,Y,2017.0,12.0
350,Pokemon Ultra Sun and Ultra Moon,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,RPG,Y,2017.0,11.0
351,Pokken Tournament DX,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Fighting,N,2017.0,9.0
352,Poochy and Yoshi's Woolly World,FALSE,FALSE,TRUE,FALSE,FALSE,7.1,Platformer,N,2017.0,2.0
353,Prey,TRUE,TRUE,FALSE,TRUE,FALSE,8.0,Shooter,N,2017.0,5.0
354,Project CARS 2,TRUE,TRUE,FALSE,TRUE,FALSE,9.2,Racing,Y,2017.0,9.0
355,Psychonauts in the Rhombus of Ruin,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Adventure,N,2017.0,2.0
356,Puyo Puyo Tetris,TRUE,FALSE,TRUE,FALSE,FALSE,8.7,Puzzle,N,2017.0,4.0
357,Pyre,TRUE,FALSE,FALSE,TRUE,FALSE,9.7,Action-RPG,Y,2017.0,7.0
358,RAID: WWII,TRUE,TRUE,FALSE,FALSE,FALSE,5.0,Shooter,N,2017.0,10.0
359,Rain World,TRUE,FALSE,FALSE,TRUE,FALSE,6.3,Platformer,N,2017.0,3.0
360,Reservoir Dogs: Bloody Days DLC,FALSE,FALSE,FALSE,TRUE,FALSE,5.2,Shooter,N,2017.0,5.0
361,Resident Evil 7: Biohazard,TRUE,TRUE,FALSE,TRUE,FALSE,7.7,Action-Adventure,N,2017.0,1.0
362,Rick and Morty: Virtual Rick-ality (PS4),TRUE,FALSE,FALSE,TRUE,FALSE,7.6,Simulator,N,2017.0,4.0
363,Rime,TRUE,TRUE,FALSE,TRUE,FALSE,6.5,Adventure,N,2017.0,5.0
364,Road Redemption,TRUE,TRUE,TRUE,TRUE,TRUE,5.7,Racing,N,2017.0,10.0
365,Robo Recall,FALSE,FALSE,FALSE,TRUE,FALSE,8.5,Shooter,Y,2017.0,3.0
366,Rocket League (Switch),FALSE,FALSE,TRUE,FALSE,FALSE,9.3,Sports,Y,2017.0,11.0
367,Ruiner,TRUE,TRUE,FALSE,TRUE,FALSE,6.0,Shooter,N,2017.0,9.0
368,Seven: The Days Long Gone,FALSE,FALSE,TRUE,TRUE,TRUE,4.0,RPG,N,2017.0,12.0
369,Shovel Knight: Treasure Trove,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Side-scroller,Y,2017.0,3.0
370,Sid Meier's Civilization VI (iOS),FALSE,FALSE,FALSE,FALSE,TRUE,9.1,Strategy,N,2017.0,12.0
371,Snake Pass,TRUE,TRUE,TRUE,TRUE,FALSE,7.2,Puzzle,N,2017.0,3.0
372,Sniper Elite 4,TRUE,TRUE,FALSE,TRUE,FALSE,8.3,Shooter,N,2017.0,2.0
373,Sniper: Ghost Warrior 3,TRUE,TRUE,FALSE,TRUE,FALSE,5.5,Shooter,N,2017.0,4.0
374,Snipperclips: Cut It Out Together!,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Puzzle,N,2017.0,3.0
375,Sonic Forces,TRUE,TRUE,TRUE,TRUE,FALSE,6.9,Platformer,N,2017.0,11.0
376,Sonic Mania,TRUE,TRUE,TRUE,FALSE,FALSE,8.7,Platformer,N,2017.0,8.0
377,Splatoon 2,FALSE,FALSE,TRUE,FALSE,FALSE,8.3,Shooter,N,2017.0,7.0
378,Star Fox 2,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Shooter,N,2017.0,9.0
379,Star Trek: Bridge Crew,TRUE,FALSE,FALSE,FALSE,TRUE,6.8,Action-Adventure,N,2017.0,5.0
380,Star Wars Battlefront II,TRUE,TRUE,FALSE,TRUE,FALSE,6.5,Shooter,N,2017.0,11.0
381,StarCraft Remastered,FALSE,FALSE,FALSE,TRUE,FALSE,9.0,Strategy,Y,2017.0,8.0
382,SteamWorld Dig 2,FALSE,FALSE,TRUE,FALSE,FALSE,8.8,Platformer,Y,2017.0,9.0
383,Steel Division: Normandy '44,FALSE,FALSE,FALSE,TRUE,FALSE,8.7,Strategy,N,2017.0,5.0
384,Story of Seasons: Trio of Towns 3DS,FALSE,FALSE,TRUE,FALSE,FALSE,7.7,Simulator,N,2017.0,3.0
385,Strafe,FALSE,FALSE,FALSE,TRUE,FALSE,6.3,Shooter,N,2017.0,5.0
386,Styx: Shards of Darkness,TRUE,TRUE,FALSE,TRUE,FALSE,7.8,Stealth,N,2017.0,3.0
387,Sundered,TRUE,FALSE,FALSE,TRUE,FALSE,7.8,Action-Adventure,N,2017.0,7.0
388,Super Bomberman R,FALSE,FALSE,TRUE,FALSE,FALSE,6.2,Action,N,2017.0,3.0
389,Super Lucky's Tale,FALSE,TRUE,FALSE,TRUE,FALSE,5.0,Platformer,N,2017.0,11.0
390,Super Mario Odyssey,FALSE,FALSE,TRUE,FALSE,FALSE,10.0,Action-Adventure,Y,2017.0,10.0
391,Superhot VR,TRUE,FALSE,FALSE,FALSE,TRUE,9.0,Shooter,Y,2017.0,8.0
392,Tacoma,FALSE,TRUE,FALSE,TRUE,TRUE,8.5,Adventure,N,2017.0,8.0
393,Tale of Berseria,TRUE,FALSE,FALSE,TRUE,FALSE,8.8,RPG,N,2017.0,1.0
394,Tekken 7,TRUE,TRUE,FALSE,TRUE,FALSE,9.5,Fighting,Y,2017.0,6.0
395,The Binding of Isaac: Afterbirth+ DLC,TRUE,TRUE,TRUE,TRUE,FALSE,9.0,RPG,Y,2017.0,1.0
396,The Elder Scrolls Online: Morrowind,TRUE,TRUE,FALSE,TRUE,TRUE,8.0,RPG,N,2017.0,6.0
397,The Elder Scrolls V: Skyrim (VR),TRUE,FALSE,TRUE,FALSE,FALSE,6.8,Action-RPG,N,2017.0,11.0
398,The Elder Scrolls: Legends,FALSE,FALSE,FALSE,TRUE,TRUE,8.3,Strategy,N,2017.0,3.0
399,The Evil Within 2,TRUE,TRUE,FALSE,TRUE,FALSE,8.0,Survival,N,2017.0,10.0
400,The Legend of Zelda: Breath of the Wild,FALSE,FALSE,TRUE,FALSE,FALSE,10.0,RPG,Y,2017.0,3.0
401,The Legend of Zelda: Breath of the Wild: The Champions' Ballad DLC,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,RPG,N,2017.0,12.0
402,The Long Journey Home,FALSE,FALSE,FALSE,TRUE,FALSE,6.4,Adventure,N,2017.0,5.0
403,The Signal From Tolva,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Shooter,N,2017.0,4.0
404,The Sims 4,TRUE,TRUE,FALSE,FALSE,FALSE,5.5,Simulator,N,2017.0,11.0
405,The Surge,TRUE,TRUE,FALSE,TRUE,FALSE,7.9,Action-RPG,N,2017.0,5.0
406,The Surge: A Walk in the Park DLC,TRUE,TRUE,FALSE,TRUE,FALSE,7.5,Action-RPG,N,2017.0,12.0
407,The Walking Dead - A New Frontier Episode 3,TRUE,TRUE,FALSE,TRUE,TRUE,7.2,Adventure,N,2017.0,3.0
408,The Walking Dead - A New Frontier Episode 4,TRUE,TRUE,FALSE,TRUE,TRUE,6.5,Adventure,N,2017.0,4.0
409,The Walking Dead - A New Frontier Episode 5,TRUE,TRUE,FALSE,TRUE,TRUE,8.4,Adventure,N,2017.0,5.0
410,Thimbleweed Park,FALSE,TRUE,FALSE,TRUE,TRUE,8.5,Adventure,N,2017.0,3.0
411,Tiny Metal,TRUE,FALSE,TRUE,TRUE,FALSE,6.8,Strategy,N,2017.0,12.0
412,Tokyo 42,FALSE,TRUE,FALSE,TRUE,FALSE,6.5,Action,N,2017.0,5.0
413,Torment: Tides of Numenera,TRUE,TRUE,FALSE,TRUE,FALSE,8.8,RPG,N,2017.0,2.0
414,Total War: Warhammer 2,FALSE,FALSE,FALSE,TRUE,FALSE,9.1,Strategy,Y,2017.0,9.0
415,Trove,TRUE,TRUE,FALSE,TRUE,TRUE,6.2,Action,N,2017.0,4.0
416,Uncharted: The Lost Legacy,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Action-Adventure,N,2017.0,8.0
417,Urban Empire,FALSE,FALSE,FALSE,TRUE,FALSE,6.4,Simulator,N,2017.0,1.0
418,Valkyria Revolution,TRUE,TRUE,FALSE,FALSE,FALSE,6.0,Action-RPG,N,2017.0,6.0
419,Voodoo Vince Remastered,FALSE,FALSE,FALSE,TRUE,TRUE,7.2,Platformer,N,2017.0,4.0
420,Warhammer 40K: Dawn of War 3,FALSE,FALSE,FALSE,TRUE,FALSE,7.6,Strategy,N,2017.0,4.0
421,What Remains of Edith Finch,TRUE,TRUE,FALSE,TRUE,FALSE,8.8,Adventure,N,2017.0,4.0
422,Wolfenstein 2: The New Colossus,TRUE,TRUE,FALSE,TRUE,FALSE,9.1,Shooter,Y,2017.0,10.0
423,Wonder Boy: The Dragon's Trap,TRUE,TRUE,TRUE,FALSE,FALSE,7.1,Platformer,N,2017.0,4.0
424,WRC 7,TRUE,TRUE,FALSE,TRUE,FALSE,7.3,Racing,N,2017.0,9.0
425,WWE 2K18,TRUE,TRUE,FALSE,TRUE,FALSE,7.0,Sports,N,2017.0,10.0
426,WWE 2K18 (Switch),FALSE,FALSE,TRUE,FALSE,FALSE,3.8,Sports,N,2017.0,12.0
427,XCOM 2: War of the Chosen DLC,TRUE,TRUE,FALSE,TRUE,TRUE,8.8,Strategy,Y,2017.0,8.0
428,Xenoblade Chronicles 2,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Action-RPG,N,2017.0,11.0
429,Yakuza 0,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Action-Adventure,N,2017.0,1.0
430,Yakuza Kiwami,TRUE,FALSE,FALSE,FALSE,FALSE,7.9,Action-Adventure,N,2017.0,8.0
431,Yooka-Laylee,TRUE,TRUE,FALSE,TRUE,TRUE,7.0,Platformer,N,2017.0,4.0
432,The Legend of Zelda: Breath of the Wild - The Master Trials DLC,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Action-Adventure,N,2017.0,6.0
433,100ft Robot Golf,TRUE,FALSE,FALSE,TRUE,FALSE,5.0,Sports,N,2016.0,10.0
434,1979 Revolution,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Action-Adventure,N,2016.0,4.0
435,7 Days to Die,FALSE,TRUE,FALSE,FALSE,FALSE,4.9,Shooter,N,2016.0,7.0
436,Abzu,TRUE,FALSE,FALSE,FALSE,FALSE,8.4,Adventure,N,2016.0,8.0
437,Adr1ft,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Adventure,N,2016.0,3.0
438,Adr1ft [VR Edition],FALSE,FALSE,FALSE,TRUE,FALSE,7.0,Adventure,N,2016.0,3.0
439,Alekhine's Gun,FALSE,FALSE,FALSE,TRUE,FALSE,3.0,Action,N,2016.0,3.0
440,Amplitude,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Music,N,2016.0,1.0
441,Ashes of Singularity,FALSE,FALSE,FALSE,TRUE,FALSE,7.7,Strategy,N,2016.0,3.0
442,Ashes of the Singularity: Escalation,FALSE,FALSE,FALSE,TRUE,FALSE,8.1,Strategy,N,2016.0,3.0
443,Assassin's Creed Chronicles: India,FALSE,TRUE,FALSE,FALSE,FALSE,6.0,Platformer,N,2016.0,1.0
444,Assassin's Creed Chronicles: Russia,FALSE,TRUE,FALSE,FALSE,FALSE,5.8,Platformer,N,2016.0,2.0
445,Assassin's Creed: The Ezio Collection,TRUE,TRUE,FALSE,FALSE,FALSE,6.0,Action-Adventure,N,2016.0,11.0
446,Assetto Corsa,TRUE,TRUE,FALSE,FALSE,FALSE,6.0,Racing,N,2016.0,8.0
447,Attack on Titan,TRUE,FALSE,FALSE,FALSE,FALSE,7.3,Action,N,2016.0,8.0
448,Batman: Arkham VR,TRUE,FALSE,FALSE,FALSE,FALSE,7.2,Action-Adventure,N,2016.0,10.0
449,Batman: Return to Arkham,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,Action-Adventure,N,2016.0,10.0
450,Batman: The Telltale Series -- Episode 1: Realm of Shadows,TRUE,TRUE,FALSE,TRUE,TRUE,7.5,Adventure,N,2016.0,8.0
451,Batman: The Telltale Series -- Episode 2: Children of Arkham,TRUE,TRUE,FALSE,TRUE,TRUE,8.0,Adventure,N,2016.0,9.0
452,Batman: The Telltale Series Episode 3: New World Order,TRUE,TRUE,FALSE,TRUE,FALSE,7.7,Adventure,N,2016.0,10.0
453,Batman: The Telltale Series Episode 4: Guardian of Gotham,TRUE,TRUE,FALSE,TRUE,TRUE,6.5,Adventure,N,2016.0,11.0
454,Batman: The Telltale Series Episode 5: City of Light,TRUE,TRUE,FALSE,TRUE,TRUE,7.5,Adventure,N,2016.0,12.0
455,Battleborn,TRUE,TRUE,FALSE,TRUE,FALSE,7.1,Shooter,N,2016.0,5.0
456,Battlefield 1,TRUE,TRUE,FALSE,TRUE,FALSE,9.0,Shooter,Y,2016.0,10.0
457,Battlefleet Gothic: Armada,FALSE,FALSE,FALSE,TRUE,FALSE,7.1,Strategy,N,2016.0,4.0
458,Battlezone VR,TRUE,FALSE,FALSE,FALSE,FALSE,6.3,Action,N,2016.0,10.0
459,BioShock: The Collection,TRUE,TRUE,FALSE,FALSE,FALSE,8.2,Shooter,N,2016.0,9.0
460,Bombshell,FALSE,FALSE,FALSE,TRUE,FALSE,6.9,Action,N,2016.0,1.0
461,BoxBoxBoy!,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,Puzzle,N,2016.0,7.0
462,Bravely Second: End Layer,FALSE,FALSE,TRUE,FALSE,FALSE,7.1,RPG,N,2016.0,3.0
463,Call of Duty: Infinite Warfare,TRUE,TRUE,FALSE,TRUE,FALSE,7.7,Shooter,N,2016.0,11.0
464,Call of Duty: Modern Warfare Remastered,TRUE,TRUE,FALSE,TRUE,FALSE,8.5,Shooter,N,2016.0,11.0
465,Carmageddon: Max Damage,TRUE,FALSE,FALSE,FALSE,FALSE,5.4,Racing,N,2016.0,7.0
466,Chronos,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,RPG,N,2016.0,4.0
467,Clockwork Empires,FALSE,FALSE,FALSE,TRUE,TRUE,6.5,Simulator,N,2016.0,10.0
468,Cobalt,FALSE,TRUE,FALSE,FALSE,FALSE,4.5,Platformer,N,2016.0,2.0
