id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
4673,Sun 1/9,Spain,7164906,0,89934
4674,Sun 1/9,Sri Lanka,591667,0,15119
4675,Sun 1/9,Sudan,47443,0,3340
4676,Sun 1/9,Summer Olympics 2020,865,0,0
4677,Sun 1/9,Suriname,57705,0,1198
4678,Sun 1/9,Sweden,1416650,0,15377
4679,Sun 1/9,Switzerland,1483212,0,12349
4680,Sun 1/9,Syria,50502,0,2926
4681,Sun 1/9,Taiwan*,17362,0,850
4682,Sun 1/9,Tajikistan,17493,0,125
4683,Sun 1/9,Tanzania,30564,0,740
4684,Sun 1/9,Thailand,2269550,0,21825
4685,Sun 1/9,Timor-Leste,19856,0,122
4686,Sun 1/9,Togo,33915,0,253
4687,Sun 1/9,Tonga,1,0,0
4688,Sun 1/9,Trinidad and Tobago,96952,0,3066
4689,Sun 1/9,Tunisia,743838,0,25665
4690,Sun 1/9,Turkey,9978452,0,83702
4691,Sun 1/9,US,60323380,0,839311
4692,Sun 1/9,Uganda,153762,0,3339
4693,Sun 1/9,Ukraine,3883316,0,103615
4694,Sun 1/9,United Arab Emirates,785625,0,2174
4695,Sun 1/9,United Kingdom,14563769,0,150634
4696,Sun 1/9,Uruguay,449422,0,6192
4697,Sun 1/9,Uzbekistan,200341,0,1494
4698,Sun 1/9,Vanuatu,7,0,1
4699,Sun 1/9,Venezuela,447288,0,5357
4700,Sun 1/9,Vietnam,1899575,0,34319
4701,Sun 1/9,West Bank and Gaza,471414,0,4954
4702,Sun 1/9,Yemen,10197,0,1986
4703,Sun 1/9,Zambia,282904,0,3812
4704,Sun 1/9,Zimbabwe,221918,0,5148
4705,Sun 1/16,Afghanistan,158717,0,7379
4706,Sun 1/16,Albania,232637,0,3269
4707,Sun 1/16,Algeria,226057,0,6412
4708,Sun 1/16,Andorra,29888,0,142
4709,Sun 1/16,Angola,93694,0,1863
4710,Sun 1/16,Antigua and Barbuda,5321,0,120
4711,Sun 1/16,Argentina,7094865,0,118040
4712,Sun 1/16,Armenia,347617,0,8019
4713,Sun 1/16,Australia,1786007,0,2692
4714,Sun 1/16,Austria,1443589,0,13920
4715,Sun 1/16,Azerbaijan,625726,0,8521
4716,Sun 1/16,Bahamas,30850,0,719
4717,Sun 1/16,Bahrain,308008,0,1398
4718,Sun 1/16,Bangladesh,1617711,0,28144
4719,Sun 1/16,Barbados,35373,0,269
4720,Sun 1/16,Belarus,715643,0,5824
4721,Sun 1/16,Belgium,2410731,0,28612
4722,Sun 1/16,Belize,40612,0,608
4723,Sun 1/16,Benin,26036,0,162
4724,Sun 1/16,Bhutan,2928,0,3
4725,Sun 1/16,Bolivia,749070,0,20238
4726,Sun 1/16,Bosnia and Herzegovina,313185,0,13741
4727,Sun 1/16,Botswana,237678,0,2514
4728,Sun 1/16,Brazil,23015128,0,621327
4729,Sun 1/16,Brunei,15797,0,98
4730,Sun 1/16,Bulgaria,820608,0,32086
4731,Sun 1/16,Burkina Faso,20195,0,339
4732,Sun 1/16,Burma,533144,0,19302
4733,Sun 1/16,Burundi,36257,0,38
4734,Sun 1/16,Cabo Verde,53987,0,372
4735,Sun 1/16,Cambodia,120796,0,3015
4736,Sun 1/16,Cameroon,109666,0,1853
4737,Sun 1/16,Canada,2765668,0,31574
4738,Sun 1/16,Central African Republic,13319,0,108
4739,Sun 1/16,Chad,6558,0,185
4740,Sun 1/16,Chile,1876610,0,39394
4741,Sun 1/16,China,118030,0,4849
4742,Sun 1/16,Colombia,5543796,0,130996
4743,Sun 1/16,Comoros,7756,0,159
4744,Sun 1/16,Congo (Brazzaville),22969,0,371
4745,Sun 1/16,Congo (Kinshasa),82306,0,1225
4746,Sun 1/16,Costa Rica,609882,0,7406
4747,Sun 1/16,Cote d'Ivoire,79088,0,753
4748,Sun 1/16,Croatia,817435,0,13118
4749,Sun 1/16,Cuba,999193,0,8340
4750,Sun 1/16,Cyprus,225738,0,681
4751,Sun 1/16,Czechia,2596439,0,36853
4752,Sun 1/16,Denmark,1149246,0,3512
4753,Sun 1/16,Diamond Princess,712,0,13
4754,Sun 1/16,Djibouti,14900,0,189
4755,Sun 1/16,Dominica,7957,0,48
4756,Sun 1/16,Dominican Republic,498583,0,4268
4757,Sun 1/16,Ecuador,602942,0,34206
4758,Sun 1/16,Egypt,400076,0,22148
4759,Sun 1/16,El Salvador,123577,0,3834
4760,Sun 1/16,Equatorial Guinea,15319,0,178
4761,Sun 1/16,Eritrea,8910,0,87
4762,Sun 1/16,Estonia,267095,0,1979
4763,Sun 1/16,Eswatini,67849,0,1363
4764,Sun 1/16,Ethiopia,457322,0,7147
4765,Sun 1/16,Fiji,59418,0,730
4766,Sun 1/16,Finland,371135,0,1724
4767,Sun 1/16,France,14283514,0,127940
4768,Sun 1/16,Gabon,45152,0,297
4769,Sun 1/16,Gambia,11122,0,344
4770,Sun 1/16,Georgia,995687,0,14449
4771,Sun 1/16,Germany,8021339,0,115654
4772,Sun 1/16,Ghana,153514,0,1343
4773,Sun 1/16,Greece,1660871,0,21984
4774,Sun 1/16,Grenada,9701,0,203
4775,Sun 1/16,Guatemala,653171,0,16176
4776,Sun 1/16,Guinea,35202,0,406
4777,Sun 1/16,Guinea-Bissau,7004,0,152
4778,Sun 1/16,Guyana,51203,0,1095
4779,Sun 1/16,Haiti,27082,0,780
4780,Sun 1/16,Holy See,27,0,0
4781,Sun 1/16,Honduras,382440,0,10449
4782,Sun 1/16,Hungary,1327014,0,40237
4783,Sun 1/16,Iceland,44974,0,44
4784,Sun 1/16,India,37380253,0,486451
4785,Sun 1/16,Indonesia,4271649,0,144170
4786,Sun 1/16,Iran,6221033,0,132075
4787,Sun 1/16,Iraq,2114313,0,24247
4788,Sun 1/16,Ireland,1103489,0,6035
4789,Sun 1/16,Israel,1792130,0,8318
4790,Sun 1/16,Italy,8706915,0,141104
4791,Sun 1/16,Jamaica,112218,0,2530
4792,Sun 1/16,Japan,1881481,0,18429
4793,Sun 1/16,Jordan,1100967,0,12986
4794,Sun 1/16,Kazakhstan,1146165,0,18293
4795,Sun 1/16,Kenya,317634,0,5488
4796,Sun 1/16,Kiribati,2,0,0
4797,Sun 1/16,"Korea, South",696032,0,6333
4798,Sun 1/16,Kosovo,166134,0,2994
4799,Sun 1/16,Kuwait,465331,0,2476
4800,Sun 1/16,Kyrgyzstan,189687,0,2830
4801,Sun 1/16,Laos,124731,0,495
4802,Sun 1/16,Latvia,303794,0,4730
4803,Sun 1/16,Lebanon,820170,0,9383
4804,Sun 1/16,Lesotho,31734,0,687
4805,Sun 1/16,Liberia,7121,0,287
4806,Sun 1/16,Libya,397319,0,5841
4807,Sun 1/16,Liechtenstein,7201,0,72
4808,Sun 1/16,Lithuania,567921,0,7654
4809,Sun 1/16,Luxembourg,123340,0,934
4810,Sun 1/16,MS Zaandam,9,0,2
4811,Sun 1/16,Madagascar,55138,0,1169
4812,Sun 1/16,Malawi,82719,0,2466
4813,Sun 1/16,Malaysia,2808347,0,31793
4814,Sun 1/16,Maldives,103581,0,265
4815,Sun 1/16,Mali,28585,0,691
4816,Sun 1/16,Malta,63710,0,506
4817,Sun 1/16,Marshall Islands,7,0,0
4818,Sun 1/16,Mauritania,54991,0,908
4819,Sun 1/16,Mauritius,24850,0,240
4820,Sun 1/16,Mexico,4368314,0,301410
4821,Sun 1/16,Micronesia,1,0,0
4822,Sun 1/16,Moldova,388959,0,10444
4823,Sun 1/16,Monaco,6756,0,44
4824,Sun 1/16,Mongolia,409215,0,2086
4825,Sun 1/16,Montenegro,203746,0,2474
4826,Sun 1/16,Morocco,1048653,0,14976
4827,Sun 1/16,Mozambique,219081,0,2127
4828,Sun 1/16,Namibia,154378,0,3821
4829,Sun 1/16,Nepal,853738,0,11620
4830,Sun 1/16,Netherlands,3646659,0,21642
4831,Sun 1/16,New Zealand,15129,0,52
4832,Sun 1/16,Nicaragua,17563,0,218
4833,Sun 1/16,Niger,8386,0,292
4834,Sun 1/16,Nigeria,250929,0,3103
4835,Sun 1/16,North Macedonia,244632,0,8100
4836,Sun 1/16,Norway,512393,0,1381
4837,Sun 1/16,Oman,312425,0,4122
4838,Sun 1/16,Pakistan,1328487,0,29019
4839,Sun 1/16,Palau,64,0,0
4840,Sun 1/16,Panama,574856,0,7520
4841,Sun 1/16,Papua New Guinea,36435,0,596
4842,Sun 1/16,Paraguay,475686,0,16670
4843,Sun 1/16,Peru,2606126,0,203464
4844,Sun 1/16,Philippines,3205396,0,52907
4845,Sun 1/16,Poland,4313036,0,102305
4846,Sun 1/16,Portugal,1884974,0,19303
4847,Sun 1/16,Qatar,299242,0,626
4848,Sun 1/16,Romania,1903428,0,59240
4849,Sun 1/16,Russia,10621410,0,314838
4850,Sun 1/16,Rwanda,125166,0,1408
4851,Sun 1/16,Saint Kitts and Nevis,4933,0,28
4852,Sun 1/16,Saint Lucia,17250,0,314
4853,Sun 1/16,Saint Vincent and the Grenadines,6581,0,85
4854,Sun 1/16,Samoa,3,0,0
4855,Sun 1/16,San Marino,10350,0,103
4856,Sun 1/16,Sao Tome and Principe,5525,0,66
4857,Sun 1/16,Saudi Arabia,615430,0,8906
4858,Sun 1/16,Senegal,82712,0,1908
4859,Sun 1/16,Serbia,1436395,0,13071
4860,Sun 1/16,Seychelles,31098,0,136
4861,Sun 1/16,Sierra Leone,7542,0,125
4862,Sun 1/16,Singapore,291849,0,843
4863,Sun 1/16,Slovakia,1417687,0,17300
4864,Sun 1/16,Slovenia,533334,0,5698
4865,Sun 1/16,Solomon Islands,25,0,0
4866,Sun 1/16,Somalia,24261,0,1335
4867,Sun 1/16,South Africa,3559292,0,93364
4868,Sun 1/16,South Sudan,16489,0,136
4869,Sun 1/16,Spain,8093036,0,90759
4870,Sun 1/16,Sri Lanka,596347,0,15211
4871,Sun 1/16,Sudan,50984,0,3358
4872,Sun 1/16,Summer Olympics 2020,865,0,0
4873,Sun 1/16,Suriname,63878,0,1213
4874,Sun 1/16,Sweden,1560363,0,15513
4875,Sun 1/16,Switzerland,1666441,0,12469
4876,Sun 1/16,Syria,50710,0,2947
4877,Sun 1/16,Taiwan*,17820,0,851
4878,Sun 1/16,Tajikistan,17493,0,125
4879,Sun 1/16,Tanzania,30564,0,740
4880,Sun 1/16,Thailand,2308615,0,21925
4881,Sun 1/16,Timor-Leste,19863,0,122
4882,Sun 1/16,Togo,35950,0,261
4883,Sun 1/16,Tonga,1,0,0
4884,Sun 1/16,Trinidad and Tobago,100994,0,3197
4885,Sun 1/16,Tunisia,780746,0,25777
4886,Sun 1/16,Turkey,10457164,0,84758
4887,Sun 1/16,US,65930556,0,852309
4888,Sun 1/16,Uganda,158238,0,3411
4889,Sun 1/16,Ukraine,3936582,0,104765
4890,Sun 1/16,United Arab Emirates,805248,0,2191
4891,Sun 1/16,United Kingdom,15316611,0,152484
4892,Sun 1/16,Uruguay,512841,0,6243
4893,Sun 1/16,Uzbekistan,205085,0,1515
4894,Sun 1/16,Vanuatu,7,0,1
4895,Sun 1/16,Venezuela,455023,0,5380
4896,Sun 1/16,Vietnam,2023546,0,35609
4897,Sun 1/16,West Bank and Gaza,474234,0,5005
4898,Sun 1/16,Yemen,10252,0,1990
4899,Sun 1/16,Zambia,296132,0,3860
4900,Sun 1/16,Zimbabwe,226078,0,5247
4901,Sun 1/23,Afghanistan,159649,0,7393
4902,Sun 1/23,Albania,248070,0,3305
4903,Sun 1/23,Algeria,236670,0,6495
4904,Sun 1/23,Andorra,33025,0,144
4905,Sun 1/23,Angola,96582,0,1888
4906,Sun 1/23,Antigua and Barbuda,5931,0,122
4907,Sun 1/23,Argentina,7862536,0,119168
4908,Sun 1/23,Armenia,351711,0,8028
4909,Sun 1/23,Australia,2229104,0,3148
4910,Sun 1/23,Austria,1600041,0,13991
4911,Sun 1/23,Azerbaijan,633731,0,8610
4912,Sun 1/23,Bahamas,32068,0,729
4913,Sun 1/23,Bahrain,330621,0,1399
4914,Sun 1/23,Bangladesh,1685136,0,28223
4915,Sun 1/23,Barbados,39212,0,275
4916,Sun 1/23,Belarus,726860,0,5933
4917,Sun 1/23,Belgium,2697239,0,28780
4918,Sun 1/23,Belize,45753,0,616
4919,Sun 1/23,Benin,26309,0,163
4920,Sun 1/23,Bhutan,3649,0,3
4921,Sun 1/23,Bolivia,804677,0,20570
4922,Sun 1/23,Bosnia and Herzegovina,329569,0,13984
4923,Sun 1/23,Botswana,243946,0,2544
4924,Sun 1/23,Brazil,24054405,0,623370
4925,Sun 1/23,Brunei,16084,0,98
4926,Sun 1/23,Bulgaria,880228,0,32664
4927,Sun 1/23,Burkina Faso,20514,0,353
4928,Sun 1/23,Burma,534071,0,19310
4929,Sun 1/23,Burundi,36868,0,38
4930,Sun 1/23,Cabo Verde,55306,0,389
4931,Sun 1/23,Cambodia,121026,0,3015
4932,Sun 1/23,Cameroon,114113,0,1867
4933,Sun 1/23,Canada,2885629,0,32294
4934,Sun 1/23,Central African Republic,13611,0,109
4935,Sun 1/23,Chad,6889,0,185
4936,Sun 1/23,Chile,1965393,0,39512
4937,Sun 1/23,China,118773,0,4849
4938,Sun 1/23,Colombia,5740179,0,132240
4939,Sun 1/23,Comoros,7812,0,159
4940,Sun 1/23,Congo (Brazzaville),23485,0,371
4941,Sun 1/23,Congo (Kinshasa),84283,0,1278
4942,Sun 1/23,Costa Rica,643496,0,7451
4943,Sun 1/23,Cote d'Ivoire,80176,0,779
4944,Sun 1/23,Croatia,877060,0,13407
4945,Sun 1/23,Cuba,1022112,0,8363
4946,Sun 1/23,Cyprus,239073,0,712
4947,Sun 1/23,Czechia,2750865,0,37034
4948,Sun 1/23,Denmark,1421658,0,3629
4949,Sun 1/23,Diamond Princess,712,0,13
4950,Sun 1/23,Djibouti,15311,0,189
4951,Sun 1/23,Dominica,8517,0,49
4952,Sun 1/23,Dominican Republic,539580,0,4287
4953,Sun 1/23,Ecuador,658045,0,34279
4954,Sun 1/23,Egypt,410098,0,22368
4955,Sun 1/23,El Salvador,127012,0,3855
4956,Sun 1/23,Equatorial Guinea,15690,0,179
4957,Sun 1/23,Eritrea,9297,0,93
4958,Sun 1/23,Estonia,291426,0,2005
4959,Sun 1/23,Eswatini,68081,0,1369
4960,Sun 1/23,Ethiopia,462107,0,7244
4961,Sun 1/23,Fiji,60931,0,768
4962,Sun 1/23,Finland,371135,0,1724
4963,Sun 1/23,France,16807733,0,129620
4964,Sun 1/23,Gabon,45909,0,300
4965,Sun 1/23,Gambia,11572,0,347
4966,Sun 1/23,Georgia,1051445,0,14701
4967,Sun 1/23,Germany,8773030,0,116751
4968,Sun 1/23,Ghana,155496,0,1367
4969,Sun 1/23,Greece,1793311,0,22635
4970,Sun 1/23,Grenada,11344,0,205
4971,Sun 1/23,Guatemala,669830,0,16268
4972,Sun 1/23,Guinea,35857,0,414
4973,Sun 1/23,Guinea-Bissau,7284,0,154
4974,Sun 1/23,Guyana,57227,0,1134
4975,Sun 1/23,Haiti,28471,0,783
4976,Sun 1/23,Holy See,29,0,0
4977,Sun 1/23,Honduras,387515,0,10468
4978,Sun 1/23,Hungary,1401457,0,40822
4979,Sun 1/23,Iceland,54579,0,44
4980,Sun 1/23,India,39257080,0,489428
4981,Sun 1/23,Indonesia,4286378,0,144220
4982,Sun 1/23,Iran,6250490,0,132230
4983,Sun 1/23,Iraq,2154237,0,24287
4984,Sun 1/23,Ireland,1145968,0,6087
4985,Sun 1/23,Israel,2212589,0,8393
4986,Sun 1/23,Italy,9923678,0,143523
4987,Sun 1/23,Jamaica,119565,0,2594
4988,Sun 1/23,Japan,2175719,0,18507
4989,Sun 1/23,Jordan,1141048,0,13073
4990,Sun 1/23,Kazakhstan,1243220,0,18357
4991,Sun 1/23,Kenya,320229,0,5554
4992,Sun 1/23,Kiribati,2,0,0
4993,Sun 1/23,"Korea, South",741413,0,6565
4994,Sun 1/23,Kosovo,181446,0,2998
4995,Sun 1/23,Kuwait,497454,0,2486
4996,Sun 1/23,Kyrgyzstan,195394,0,2849
4997,Sun 1/23,Laos,129953,0,526
4998,Sun 1/23,Latvia,335541,0,4795
4999,Sun 1/23,Lebanon,865229,0,9487
5000,Sun 1/23,Lesotho,32049,0,690
5001,Sun 1/23,Liberia,7208,0,288
5002,Sun 1/23,Libya,405425,0,5921
5003,Sun 1/23,Liechtenstein,7838,0,73
5004,Sun 1/23,Lithuania,608558,0,7758
5005,Sun 1/23,Luxembourg,137570,0,943
5006,Sun 1/23,MS Zaandam,9,0,2
5007,Sun 1/23,Madagascar,57375,0,1223
5008,Sun 1/23,Malawi,83823,0,2523
5009,Sun 1/23,Malaysia,2832945,0,31892
5010,Sun 1/23,Maldives,117461,0,270
5011,Sun 1/23,Mali,29677,0,705
5012,Sun 1/23,Malta,65869,0,532
5013,Sun 1/23,Marshall Islands,7,0,0
5014,Sun 1/23,Mauritania,57384,0,927
5015,Sun 1/23,Mauritius,25159,0,240
5016,Sun 1/23,Mexico,4646957,0,303085
5017,Sun 1/23,Micronesia,1,0,0
5018,Sun 1/23,Moldova,409397,0,10522
5019,Sun 1/23,Monaco,7583,0,45
5020,Sun 1/23,Mongolia,428350,0,2094
5021,Sun 1/23,Montenegro,213140,0,2513
5022,Sun 1/23,Morocco,1098413,0,15132
5023,Sun 1/23,Mozambique,222596,0,2157
5024,Sun 1/23,Namibia,155255,0,3914
5025,Sun 1/23,Nepal,910394,0,11655
5026,Sun 1/23,Netherlands,3973499,0,21723
5027,Sun 1/23,New Zealand,15627,0,52
5028,Sun 1/23,Nicaragua,17604,0,219
5029,Sun 1/23,Niger,8542,0,295
5030,Sun 1/23,Nigeria,252187,0,3124
5031,Sun 1/23,North Macedonia,256281,0,8218
5032,Sun 1/23,Norway,622596,0,1414
5033,Sun 1/23,Oman,322438,0,4128
5034,Sun 1/23,Pakistan,1374800,0,29105
5035,Sun 1/23,Palau,502,0,0
5036,Sun 1/23,Panama,644683,0,7598
5037,Sun 1/23,Papua New Guinea,36446,0,596
5038,Sun 1/23,Paraguay,516555,0,16887
5039,Sun 1/23,Peru,2946151,0,204323
5040,Sun 1/23,Philippines,3417216,0,53472
5041,Sun 1/23,Poland,4518218,0,103844
5042,Sun 1/23,Portugal,2221825,0,19569
5043,Sun 1/23,Qatar,323345,0,634
5044,Sun 1/23,Romania,2017129,0,59547
5045,Sun 1/23,Russia,10923494,0,319536
5046,Sun 1/23,Rwanda,128009,0,1432
5047,Sun 1/23,Saint Kitts and Nevis,5254,0,28
5048,Sun 1/23,Saint Lucia,19680,0,316
5049,Sun 1/23,Saint Vincent and the Grenadines,6615,0,90
5050,Sun 1/23,Samoa,18,0,0
