id,Date,State,Total Confirmed Cases,Total Deaths
3146,Sat 12/3,District of Columbia,171608,1407
3147,Sat 12/3,Florida,7226875,83100
3148,Sat 12/3,Georgia,2857433,39637
3149,Sat 12/3,Guam,60299,410
3150,Sat 12/3,Hawaii,358458,1734
3151,Sat 12/3,Idaho,506417,5281
3152,Sat 12/3,Illinois,3892217,40339
3153,Sat 12/3,Indiana,1965757,25164
3154,Sat 12/3,Iowa,873597,10296
3155,Sat 12/3,Kansas,902143,9819
3156,Sat 12/3,Kentucky,1639218,17591
3157,Sat 12/3,Louisiana,1473092,18274
3158,Sat 12/3,Maine,302065,2756
3159,Sat 12/3,Maryland,1291132,15831
3160,Sat 12/3,Massachusetts,2115549,22488
3161,Sat 12/3,Michigan,2938443,40085
3162,Sat 12/3,Minnesota,1713190,14094
3163,Sat 12/3,Mississippi,940023,13065
3164,Sat 12/3,Missouri,1711983,23074
3165,Sat 12/3,Montana,319194,3617
3166,Sat 12/3,Nebraska,544705,4809
3167,Sat 12/3,Nevada,864406,11755
3168,Sat 12/3,New Hampshire,361890,2823
3169,Sat 12/3,New Jersey,2854044,35178
3170,Sat 12/3,New Mexico,647984,8721
3171,Sat 12/3,New York,6390906,76783
3172,Sat 12/3,North Carolina,3275343,28559
3173,Sat 12/3,North Dakota,277366,2434
3174,Sat 12/3,Northern Mariana Islands,13212,41
3175,Sat 12/3,Ohio,3243850,40659
3176,Sat 12/3,Oklahoma,1225997,15986
3177,Sat 12/3,Oregon,924632,8870
3178,Sat 12/3,Pennsylvania,3360797,48467
3179,Sat 12/3,Puerto Rico,1050134,5391
3180,Sat 12/3,Rhode Island,437972,3774
3181,Sat 12/3,South Carolina,1738379,19274
3182,Sat 12/3,South Dakota,268797,3117
3183,Sat 12/3,Tennessee,2329549,28023
3184,Sat 12/3,Texas,7989576,92327
3185,Sat 12/3,Utah,1063566,5127
3186,Sat 12/3,Vermont,146777,770
3187,Sat 12/3,Virgin Islands,23445,124
3188,Sat 12/3,Virginia,2153223,22582
3189,Sat 12/3,Washington,1858440,14739
3190,Sat 12/3,West Virginia,615332,7740
3191,Sat 12/3,Wisconsin,1929331,15684
3192,Sat 12/3,Wyoming,180925,1938
3193,Sun 12/4,Alabama,1549285,21129
3194,Sun 12/4,Alaska,300238,1390
3195,Sun 12/4,American Samoa,8263,34
3196,Sun 12/4,Arizona,2337547,31751
3197,Sun 12/4,Arkansas,971020,12594
3198,Sun 12/4,California,11540816,99932
3199,Sun 12/4,Colorado,1711236,13651
3200,Sun 12/4,Connecticut,929619,11587
3201,Sun 12/4,Delaware,317405,3172
3202,Sun 12/4,District of Columbia,171608,1407
3203,Sun 12/4,Florida,7226875,83100
3204,Sun 12/4,Georgia,2857433,39637
3205,Sun 12/4,Guam,60299,410
3206,Sun 12/4,Hawaii,358458,1734
3207,Sun 12/4,Idaho,506417,5281
3208,Sun 12/4,Illinois,3892217,40339
3209,Sun 12/4,Indiana,1965757,25164
3210,Sun 12/4,Iowa,873597,10296
3211,Sun 12/4,Kansas,902143,9819
3212,Sun 12/4,Kentucky,1639218,17591
3213,Sun 12/4,Louisiana,1473092,18274
3214,Sun 12/4,Maine,302065,2756
3215,Sun 12/4,Maryland,1291132,15831
3216,Sun 12/4,Massachusetts,2115549,22488
3217,Sun 12/4,Michigan,2938443,40085
3218,Sun 12/4,Minnesota,1713190,14094
3219,Sun 12/4,Mississippi,940023,13065
3220,Sun 12/4,Missouri,1711983,23074
3221,Sun 12/4,Montana,319194,3617
3222,Sun 12/4,Nebraska,544705,4809
3223,Sun 12/4,Nevada,864406,11755
3224,Sun 12/4,New Hampshire,361890,2823
3225,Sun 12/4,New Jersey,2854044,35178
3226,Sun 12/4,New Mexico,647984,8721
3227,Sun 12/4,New York,6392764,76783
3228,Sun 12/4,North Carolina,3275343,28559
3229,Sun 12/4,North Dakota,277366,2434
3230,Sun 12/4,Northern Mariana Islands,13212,41
3231,Sun 12/4,Ohio,3243850,40659
3232,Sun 12/4,Oklahoma,1225997,15986
3233,Sun 12/4,Oregon,924632,8870
3234,Sun 12/4,Pennsylvania,3360797,48467
3235,Sun 12/4,Puerto Rico,1051812,5391
3236,Sun 12/4,Rhode Island,437972,3774
3237,Sun 12/4,South Carolina,1738379,19274
3238,Sun 12/4,South Dakota,268797,3117
3239,Sun 12/4,Tennessee,2329549,28023
3240,Sun 12/4,Texas,7989576,92327
3241,Sun 12/4,Utah,1063566,5127
3242,Sun 12/4,Vermont,146777,770
3243,Sun 12/4,Virgin Islands,23445,124
3244,Sun 12/4,Virginia,2153223,22582
3245,Sun 12/4,Washington,1858440,14739
3246,Sun 12/4,West Virginia,615332,7740
3247,Sun 12/4,Wisconsin,1929331,15684
3248,Sun 12/4,Wyoming,180925,1938
3249,Mon 12/5,Alabama,1549285,21129
3250,Mon 12/5,Alaska,300238,1390
3251,Mon 12/5,American Samoa,8263,34
3252,Mon 12/5,Arizona,2337547,31751
3253,Mon 12/5,Arkansas,971190,12594
3254,Mon 12/5,California,11550859,99967
3255,Mon 12/5,Colorado,1713488,13671
3256,Mon 12/5,Connecticut,929899,11587
3257,Mon 12/5,Delaware,317885,3172
3258,Mon 12/5,District of Columbia,171608,1407
3259,Mon 12/5,Florida,7226875,83100
3260,Mon 12/5,Georgia,2857372,39637
3261,Mon 12/5,Guam,60299,410
3262,Mon 12/5,Hawaii,358458,1734
3263,Mon 12/5,Idaho,506435,5281
3264,Mon 12/5,Illinois,3899802,40355
3265,Mon 12/5,Indiana,1965757,25164
3266,Mon 12/5,Iowa,873597,10296
3267,Mon 12/5,Kansas,902143,9819
3268,Mon 12/5,Kentucky,1644975,17617
3269,Mon 12/5,Louisiana,1473092,18274
3270,Mon 12/5,Maine,302065,2756
3271,Mon 12/5,Maryland,1292128,15840
3272,Mon 12/5,Massachusetts,2115549,22488
3273,Mon 12/5,Michigan,2938443,40085
3274,Mon 12/5,Minnesota,1713190,14094
3275,Mon 12/5,Mississippi,940023,13065
3276,Mon 12/5,Missouri,1712678,23096
3277,Mon 12/5,Montana,319287,3617
3278,Mon 12/5,Nebraska,545212,4809
3279,Mon 12/5,Nevada,864406,11755
3280,Mon 12/5,New Hampshire,362244,2824
3281,Mon 12/5,New Jersey,2859453,35189
3282,Mon 12/5,New Mexico,649575,8721
3283,Mon 12/5,New York,6404665,76805
3284,Mon 12/5,North Carolina,3275343,28559
3285,Mon 12/5,North Dakota,277366,2434
3286,Mon 12/5,Northern Mariana Islands,13212,41
3287,Mon 12/5,Ohio,3243850,40659
3288,Mon 12/5,Oklahoma,1225997,15986
3289,Mon 12/5,Oregon,924632,8870
3290,Mon 12/5,Pennsylvania,3361643,48467
3291,Mon 12/5,Puerto Rico,1052674,5391
3292,Mon 12/5,Rhode Island,437972,3774
3293,Mon 12/5,South Carolina,1738379,19274
3294,Mon 12/5,South Dakota,268797,3117
3295,Mon 12/5,Tennessee,2329549,28023
3296,Mon 12/5,Texas,7990111,92331
3297,Mon 12/5,Utah,1063566,5127
3298,Mon 12/5,Vermont,146777,770
3299,Mon 12/5,Virgin Islands,23445,124
3300,Mon 12/5,Virginia,2156359,22600
3301,Mon 12/5,Washington,1858440,14739
3302,Mon 12/5,West Virginia,615922,7740
3303,Mon 12/5,Wisconsin,1929331,15684
3304,Mon 12/5,Wyoming,180925,1938
3305,Tue 12/6,Alabama,1549285,21129
3306,Tue 12/6,Alaska,300732,1390
3307,Tue 12/6,American Samoa,8263,34
3308,Tue 12/6,Arizona,2337547,31751
3309,Tue 12/6,Arkansas,971876,12603
3310,Tue 12/6,California,11554226,99977
3311,Tue 12/6,Colorado,1714697,13687
3312,Tue 12/6,Connecticut,930723,11602
3313,Tue 12/6,Delaware,317979,3172
3314,Tue 12/6,District of Columbia,171608,1407
3315,Tue 12/6,Florida,7226875,83100
3316,Tue 12/6,Georgia,2857372,39637
3317,Tue 12/6,Guam,60429,410
3318,Tue 12/6,Hawaii,358458,1734
3319,Tue 12/6,Idaho,506443,5281
3320,Tue 12/6,Illinois,3902886,40372
3321,Tue 12/6,Indiana,1965757,25164
3322,Tue 12/6,Iowa,873597,10296
3323,Tue 12/6,Kansas,902143,9819
3324,Tue 12/6,Kentucky,1644975,17617
3325,Tue 12/6,Louisiana,1473092,18274
3326,Tue 12/6,Maine,302399,2766
3327,Tue 12/6,Maryland,1294312,15852
3328,Tue 12/6,Massachusetts,2115549,22488
3329,Tue 12/6,Michigan,2941432,40274
3330,Tue 12/6,Minnesota,1713190,14094
3331,Tue 12/6,Mississippi,943402,13079
3332,Tue 12/6,Missouri,1718646,23118
3333,Tue 12/6,Montana,319287,3617
3334,Tue 12/6,Nebraska,545328,4809
3335,Tue 12/6,Nevada,864406,11755
3336,Tue 12/6,New Hampshire,362377,2827
3337,Tue 12/6,New Jersey,2861858,35205
3338,Tue 12/6,New Mexico,650143,8726
3339,Tue 12/6,New York,6409790,76842
3340,Tue 12/6,North Carolina,3275343,28559
3341,Tue 12/6,North Dakota,277366,2434
3342,Tue 12/6,Northern Mariana Islands,13212,41
3343,Tue 12/6,Ohio,3243850,40659
3344,Tue 12/6,Oklahoma,1225997,15986
3345,Tue 12/6,Oregon,924632,8870
3346,Tue 12/6,Pennsylvania,3361643,48467
3347,Tue 12/6,Puerto Rico,1053084,5407
3348,Tue 12/6,Rhode Island,437972,3774
3349,Tue 12/6,South Carolina,1745166,19306
3350,Tue 12/6,South Dakota,268797,3117
3351,Tue 12/6,Tennessee,2329549,28023
3352,Tue 12/6,Texas,7990779,92332
3353,Tue 12/6,Utah,1063566,5127
3354,Tue 12/6,Vermont,146777,770
3355,Tue 12/6,Virgin Islands,23445,124
3356,Tue 12/6,Virginia,2157930,22612
3357,Tue 12/6,Washington,1859462,14750
3358,Tue 12/6,West Virginia,616175,7744
3359,Tue 12/6,Wisconsin,1933191,15714
3360,Tue 12/6,Wyoming,181695,1938
3361,Wed 12/7,Alabama,1555092,21149
3362,Wed 12/7,Alaska,300732,1390
3363,Wed 12/7,American Samoa,8263,34
3364,Wed 12/7,Arizona,2353530,31822
3365,Wed 12/7,Arkansas,972465,12611
3366,Wed 12/7,California,11559335,100005
3367,Wed 12/7,Colorado,1715828,13701
3368,Wed 12/7,Connecticut,931371,11603
3369,Wed 12/7,Delaware,318134,3172
3370,Wed 12/7,District of Columbia,171608,1407
3371,Wed 12/7,Florida,7226875,83100
3372,Wed 12/7,Georgia,2857372,39637
3373,Wed 12/7,Guam,60429,410
3374,Wed 12/7,Hawaii,359809,1741
3375,Wed 12/7,Idaho,507956,5293
3376,Wed 12/7,Illinois,3906896,40385
3377,Wed 12/7,Indiana,1977292,25164
3378,Wed 12/7,Iowa,877066,10318
3379,Wed 12/7,Kansas,906219,9819
3380,Wed 12/7,Kentucky,1644975,17617
3381,Wed 12/7,Louisiana,1477545,18296
3382,Wed 12/7,Maine,302592,2775
3383,Wed 12/7,Maryland,1295190,15865
3384,Wed 12/7,Massachusetts,2115549,22488
3385,Wed 12/7,Michigan,2941432,40274
3386,Wed 12/7,Minnesota,1713190,14094
3387,Wed 12/7,Mississippi,943402,13079
3388,Wed 12/7,Missouri,1719064,23118
3389,Wed 12/7,Montana,319287,3617
3390,Wed 12/7,Nebraska,545463,4809
3391,Wed 12/7,Nevada,864406,11781
3392,Wed 12/7,New Hampshire,362649,2828
3393,Wed 12/7,New Jersey,2864909,35222
3394,Wed 12/7,New Mexico,650779,8747
3395,Wed 12/7,New York,6415690,76871
3396,Wed 12/7,North Carolina,3286948,28661
3397,Wed 12/7,North Dakota,277366,2434
3398,Wed 12/7,Northern Mariana Islands,13212,41
3399,Wed 12/7,Ohio,3243850,40659
3400,Wed 12/7,Oklahoma,1225997,15986
3401,Wed 12/7,Oregon,929127,8898
3402,Wed 12/7,Pennsylvania,3374733,48606
3403,Wed 12/7,Puerto Rico,1054328,5413
3404,Wed 12/7,Rhode Island,437972,3774
3405,Wed 12/7,South Carolina,1745166,19306
3406,Wed 12/7,South Dakota,269886,3124
3407,Wed 12/7,Tennessee,2339184,28124
3408,Wed 12/7,Texas,8018649,92393
3409,Wed 12/7,Utah,1063566,5127
3410,Wed 12/7,Vermont,147221,781
3411,Wed 12/7,Virgin Islands,23608,126
3412,Wed 12/7,Virginia,2159648,22628
3413,Wed 12/7,Washington,1865176,14860
3414,Wed 12/7,West Virginia,616506,7749
3415,Wed 12/7,Wisconsin,1934763,15729
3416,Wed 12/7,Wyoming,181695,1938
3417,Thu 12/8,Alabama,1555092,21164
3418,Thu 12/8,Alaska,300732,1390
3419,Thu 12/8,American Samoa,8264,34
3420,Thu 12/8,Arizona,2353530,31824
3421,Thu 12/8,Arkansas,973146,12622
3422,Thu 12/8,California,11616356,100179
3423,Thu 12/8,Colorado,1716945,13718
3424,Thu 12/8,Connecticut,932066,11603
3425,Thu 12/8,Delaware,318360,3172
3426,Thu 12/8,District of Columbia,172044,1407
3427,Thu 12/8,Florida,7226875,83100
3428,Thu 12/8,Georgia,2867072,39748
3429,Thu 12/8,Guam,60429,410
3430,Thu 12/8,Hawaii,359809,1741
3431,Thu 12/8,Idaho,508013,5293
3432,Thu 12/8,Illinois,3910180,40394
3433,Thu 12/8,Indiana,1977292,25230
3434,Thu 12/8,Iowa,877068,10318
3435,Thu 12/8,Kansas,906219,9821
3436,Thu 12/8,Kentucky,1644975,17624
3437,Thu 12/8,Louisiana,1477545,18296
3438,Thu 12/8,Maine,302856,2792
3439,Thu 12/8,Maryland,1296224,15892
3440,Thu 12/8,Massachusetts,2124243,22574
3441,Thu 12/8,Michigan,2950361,40327
3442,Thu 12/8,Minnesota,1719549,14155
3443,Thu 12/8,Mississippi,943402,13082
3444,Thu 12/8,Missouri,1719239,23142
3445,Thu 12/8,Montana,319287,3620
3446,Thu 12/8,Nebraska,546753,4823
3447,Thu 12/8,Nevada,868630,11791
3448,Thu 12/8,New Hampshire,362824,2829
3449,Thu 12/8,New Jersey,2867919,35232
3450,Thu 12/8,New Mexico,651520,8754
3451,Thu 12/8,New York,6423868,77173
3452,Thu 12/8,North Carolina,3286948,28735
3453,Thu 12/8,North Dakota,277366,2457
3454,Thu 12/8,Northern Mariana Islands,13227,41
3455,Thu 12/8,Ohio,3259911,40810
3456,Thu 12/8,Oklahoma,1232202,16014
3457,Thu 12/8,Oregon,929127,8898
3458,Thu 12/8,Pennsylvania,3374733,48613
3459,Thu 12/8,Puerto Rico,1056381,5423
3460,Thu 12/8,Rhode Island,439773,3793
3461,Thu 12/8,South Carolina,1745166,19328
3462,Thu 12/8,South Dakota,269886,3126
3463,Thu 12/8,Tennessee,2339184,28124
3464,Thu 12/8,Texas,8018649,92450
3465,Thu 12/8,Utah,1066753,5138
3466,Thu 12/8,Vermont,147221,781
3467,Thu 12/8,Virgin Islands,23627,126
3468,Thu 12/8,Virginia,2161493,22655
3469,Thu 12/8,Washington,1865176,14862
3470,Thu 12/8,West Virginia,616804,7765
3471,Thu 12/8,Wisconsin,1936308,15747
3472,Thu 12/8,Wyoming,181695,1939
3473,Fri 12/9,Alabama,1555092,21164
3474,Fri 12/9,Alaska,300732,1390
3475,Fri 12/9,American Samoa,8264,34
3476,Fri 12/9,Arizona,2353530,31824
3477,Fri 12/9,Arkansas,973879,12632
3478,Fri 12/9,California,11620250,100197
3479,Fri 12/9,Colorado,1718247,13724
3480,Fri 12/9,Connecticut,932781,11603
3481,Fri 12/9,Delaware,318567,3184
3482,Fri 12/9,District of Columbia,172044,1407
3483,Fri 12/9,Florida,7226875,83200
3484,Fri 12/9,Georgia,2867072,39748
3485,Fri 12/9,Guam,60429,410
3486,Fri 12/9,Hawaii,359809,1741
3487,Fri 12/9,Idaho,508022,5293
3488,Fri 12/9,Illinois,3913707,40406
3489,Fri 12/9,Indiana,1977292,25230
3490,Fri 12/9,Iowa,877068,10318
3491,Fri 12/9,Kansas,906301,9834
3492,Fri 12/9,Kentucky,1644975,17624
3493,Fri 12/9,Louisiana,1477545,18296
3494,Fri 12/9,Maine,303058,2801
3495,Fri 12/9,Maryland,1297366,15900
3496,Fri 12/9,Massachusetts,2124243,22574
3497,Fri 12/9,Michigan,2950361,40327
3498,Fri 12/9,Minnesota,1719549,14155
3499,Fri 12/9,Mississippi,943402,13082
3500,Fri 12/9,Missouri,1719890,23145
3501,Fri 12/9,Montana,320323,3628
3502,Fri 12/9,Nebraska,548352,4830
3503,Fri 12/9,Nevada,868630,11791
3504,Fri 12/9,New Hampshire,363029,2832
3505,Fri 12/9,New Jersey,2870860,35254
3506,Fri 12/9,New Mexico,652223,8760
3507,Fri 12/9,New York,6431394,77194
3508,Fri 12/9,North Carolina,3286948,28735
3509,Fri 12/9,North Dakota,278399,2457
3510,Fri 12/9,Northern Mariana Islands,13227,41
3511,Fri 12/9,Ohio,3259911,40810
3512,Fri 12/9,Oklahoma,1232202,16014
3513,Fri 12/9,Oregon,929127,8898
3514,Fri 12/9,Pennsylvania,3374733,48613
3515,Fri 12/9,Puerto Rico,1058197,5433
3516,Fri 12/9,Rhode Island,439773,3793
3517,Fri 12/9,South Carolina,1745166,19328
3518,Fri 12/9,South Dakota,269886,3126
3519,Fri 12/9,Tennessee,2339184,28124
3520,Fri 12/9,Texas,8019415,92456
3521,Fri 12/9,Utah,1066753,5138
3522,Fri 12/9,Vermont,147221,781
3523,Fri 12/9,Virgin Islands,23633,126
3524,Fri 12/9,Virginia,2163370,22672
3525,Fri 12/9,Washington,1865176,14862
3526,Fri 12/9,West Virginia,617094,7766
3527,Fri 12/9,Wisconsin,1937605,15749
3528,Fri 12/9,Wyoming,181695,1939
3529,Sat 12/10,Alabama,1555092,21164
3530,Sat 12/10,Alaska,300732,1390
3531,Sat 12/10,American Samoa,8264,34
3532,Sat 12/10,Arizona,2353530,31824
3533,Sat 12/10,Arkansas,974385,12640
3534,Sat 12/10,California,11620250,100197
3535,Sat 12/10,Colorado,1718247,13724
3536,Sat 12/10,Connecticut,932781,11603
3537,Sat 12/10,Delaware,318567,3184
3538,Sat 12/10,District of Columbia,172044,1407
3539,Sat 12/10,Florida,7226875,83200
3540,Sat 12/10,Georgia,2867072,39748
3541,Sat 12/10,Guam,60429,410
3542,Sat 12/10,Hawaii,359809,1741
3543,Sat 12/10,Idaho,508022,5293
3544,Sat 12/10,Illinois,3913707,40406
3545,Sat 12/10,Indiana,1977292,25230
3546,Sat 12/10,Iowa,877068,10318
3547,Sat 12/10,Kansas,906301,9834
3548,Sat 12/10,Kentucky,1644975,17624
3549,Sat 12/10,Louisiana,1477545,18296
3550,Sat 12/10,Maine,303272,2801
3551,Sat 12/10,Maryland,1297366,15900
3552,Sat 12/10,Massachusetts,2124243,22574
3553,Sat 12/10,Michigan,2950361,40327
3554,Sat 12/10,Minnesota,1719549,14155
3555,Sat 12/10,Mississippi,943402,13082
3556,Sat 12/10,Missouri,1719890,23145
3557,Sat 12/10,Montana,320323,3628
3558,Sat 12/10,Nebraska,548352,4830
3559,Sat 12/10,Nevada,868630,11791
3560,Sat 12/10,New Hampshire,363029,2832
3561,Sat 12/10,New Jersey,2870860,35254
3562,Sat 12/10,New Mexico,652223,8760
3563,Sat 12/10,New York,6434003,77194
3564,Sat 12/10,North Carolina,3286948,28735
3565,Sat 12/10,North Dakota,278399,2457
3566,Sat 12/10,Northern Mariana Islands,13227,41
3567,Sat 12/10,Ohio,3259911,40810
3568,Sat 12/10,Oklahoma,1232202,16014
3569,Sat 12/10,Oregon,929127,8898
3570,Sat 12/10,Pennsylvania,3374733,48613
3571,Sat 12/10,Puerto Rico,1059878,5442
3572,Sat 12/10,Rhode Island,439773,3793
3573,Sat 12/10,South Carolina,1745166,19328
3574,Sat 12/10,South Dakota,269886,3126
3575,Sat 12/10,Tennessee,2339184,28124
3576,Sat 12/10,Texas,8019460,92456
3577,Sat 12/10,Utah,1066753,5138
3578,Sat 12/10,Vermont,147221,781
3579,Sat 12/10,Virgin Islands,23633,126
3580,Sat 12/10,Virginia,2163370,22672
3581,Sat 12/10,Washington,1865176,14862
3582,Sat 12/10,West Virginia,617094,7766
3583,Sat 12/10,Wisconsin,1937605,15749
3584,Sat 12/10,Wyoming,181695,1939
3585,Sun 12/11,Alabama,1555092,21164
3586,Sun 12/11,Alaska,300732,1390
3587,Sun 12/11,American Samoa,8264,34
3588,Sun 12/11,Arizona,2353530,31824
3589,Sun 12/11,Arkansas,974616,12640
3590,Sun 12/11,California,11620250,100197
3591,Sun 12/11,Colorado,1718247,13724
3592,Sun 12/11,Connecticut,933631,11603
3593,Sun 12/11,Delaware,318567,3184
3594,Sun 12/11,District of Columbia,172044,1407
3595,Sun 12/11,Florida,7226875,83200
3596,Sun 12/11,Georgia,2867072,39748
3597,Sun 12/11,Guam,60429,410
3598,Sun 12/11,Hawaii,359809,1741
3599,Sun 12/11,Idaho,508022,5293
3600,Sun 12/11,Illinois,3913707,40406
3601,Sun 12/11,Indiana,1977292,25230
3602,Sun 12/11,Iowa,877068,10318
3603,Sun 12/11,Kansas,906301,9834
3604,Sun 12/11,Kentucky,1644975,17624
3605,Sun 12/11,Louisiana,1477545,18296
3606,Sun 12/11,Maine,303272,2801
3607,Sun 12/11,Maryland,1297366,15900
3608,Sun 12/11,Massachusetts,2124243,22574
3609,Sun 12/11,Michigan,2950361,40327
3610,Sun 12/11,Minnesota,1719549,14155
3611,Sun 12/11,Mississippi,943402,13082
3612,Sun 12/11,Missouri,1719890,23145
3613,Sun 12/11,Montana,320323,3628
3614,Sun 12/11,Nebraska,548352,4830
3615,Sun 12/11,Nevada,868630,11791
3616,Sun 12/11,New Hampshire,363029,2832
3617,Sun 12/11,New Jersey,2870860,35254
3618,Sun 12/11,New Mexico,652223,8760
3619,Sun 12/11,New York,6436710,77194
3620,Sun 12/11,North Carolina,3286948,28735
3621,Sun 12/11,North Dakota,278399,2457
3622,Sun 12/11,Northern Mariana Islands,13227,41
3623,Sun 12/11,Ohio,3259911,40810
3624,Sun 12/11,Oklahoma,1232202,16014
3625,Sun 12/11,Oregon,929127,8898
3626,Sun 12/11,Pennsylvania,3374733,48613
3627,Sun 12/11,Puerto Rico,1061375,5442
3628,Sun 12/11,Rhode Island,439773,3793
3629,Sun 12/11,South Carolina,1745166,19328
3630,Sun 12/11,South Dakota,269886,3126
3631,Sun 12/11,Tennessee,2339184,28124
3632,Sun 12/11,Texas,8019460,92456
3633,Sun 12/11,Utah,1066753,5138
3634,Sun 12/11,Vermont,147221,781
3635,Sun 12/11,Virgin Islands,23633,126
3636,Sun 12/11,Virginia,2163370,22672
3637,Sun 12/11,Washington,1865176,14862
3638,Sun 12/11,West Virginia,617094,7766
3639,Sun 12/11,Wisconsin,1937605,15749
3640,Sun 12/11,Wyoming,181695,1939
3641,Mon 12/12,Alabama,1555092,21164
3642,Mon 12/12,Alaska,300732,1390
3643,Mon 12/12,American Samoa,8264,34
3644,Mon 12/12,Arizona,2353530,31824
3645,Mon 12/12,Arkansas,974793,12640
3646,Mon 12/12,California,11628037,100232
3647,Mon 12/12,Colorado,1719935,13735
3648,Mon 12/12,Connecticut,934388,11603
3649,Mon 12/12,Delaware,318968,3184
3650,Mon 12/12,District of Columbia,172044,1407
3651,Mon 12/12,Florida,7226875,83200
3652,Mon 12/12,Georgia,2867024,39748
3653,Mon 12/12,Guam,60429,410
3654,Mon 12/12,Hawaii,359809,1741
3655,Mon 12/12,Idaho,508029,5293
3656,Mon 12/12,Illinois,3922374,40422
3657,Mon 12/12,Indiana,1977292,25230
3658,Mon 12/12,Iowa,877068,10318
3659,Mon 12/12,Kansas,906301,9834
3660,Mon 12/12,Kentucky,1649940,17667
3661,Mon 12/12,Louisiana,1477545,18296
3662,Mon 12/12,Maine,303271,2801
3663,Mon 12/12,Maryland,1298488,15907
3664,Mon 12/12,Massachusetts,2124243,22574
3665,Mon 12/12,Michigan,2950361,40327
3666,Mon 12/12,Minnesota,1719549,14155
3667,Mon 12/12,Mississippi,943402,13082
3668,Mon 12/12,Missouri,1720634,23148
3669,Mon 12/12,Montana,320409,3628
3670,Mon 12/12,Nebraska,548647,4830
3671,Mon 12/12,Nevada,868630,11791
3672,Mon 12/12,New Hampshire,363480,2834
3673,Mon 12/12,New Jersey,2877071,35265
3674,Mon 12/12,New Mexico,653285,8764
3675,Mon 12/12,New York,6449500,77227
3676,Mon 12/12,North Carolina,3286948,28735
3677,Mon 12/12,North Dakota,278399,2457
3678,Mon 12/12,Northern Mariana Islands,13227,41
3679,Mon 12/12,Ohio,3259911,40810
3680,Mon 12/12,Oklahoma,1232202,16014
3681,Mon 12/12,Oregon,929127,8898
3682,Mon 12/12,Pennsylvania,3375513,48613
3683,Mon 12/12,Puerto Rico,1062311,5442
3684,Mon 12/12,Rhode Island,439773,3793
3685,Mon 12/12,South Carolina,1745166,19328
3686,Mon 12/12,South Dakota,269886,3126
3687,Mon 12/12,Tennessee,2339184,28124
3688,Mon 12/12,Texas,8020138,92458
3689,Mon 12/12,Utah,1066753,5138
3690,Mon 12/12,Vermont,147221,781
3691,Mon 12/12,Virgin Islands,23633,126
3692,Mon 12/12,Virginia,2167396,22682
3693,Mon 12/12,Washington,1865176,14862
3694,Mon 12/12,West Virginia,617812,7774
3695,Mon 12/12,Wisconsin,1937605,15749
3696,Mon 12/12,Wyoming,181695,1939
3697,Tue 12/13,Alabama,1555092,21164
3698,Tue 12/13,Alaska,301071,1390
3699,Tue 12/13,American Samoa,8264,34
3700,Tue 12/13,Arizona,2353530,31824
3701,Tue 12/13,Arkansas,975637,12647
3702,Tue 12/13,California,11630402,100252
3703,Tue 12/13,Colorado,1720900,13759
3704,Tue 12/13,Connecticut,935123,11656
3705,Tue 12/13,Delaware,319063,3184
3706,Tue 12/13,District of Columbia,172044,1407
3707,Tue 12/13,Florida,7226875,83200
3708,Tue 12/13,Georgia,2867024,39748
3709,Tue 12/13,Guam,60543,411
3710,Tue 12/13,Hawaii,359809,1741
3711,Tue 12/13,Idaho,508036,5293
3712,Tue 12/13,Illinois,3925702,40441
3713,Tue 12/13,Indiana,1977292,25230
3714,Tue 12/13,Iowa,877068,10318
3715,Tue 12/13,Kansas,906301,9834
3716,Tue 12/13,Kentucky,1650511,17667
3717,Tue 12/13,Louisiana,1477545,18296
3718,Tue 12/13,Maine,303580,2801
3719,Tue 12/13,Maryland,1300785,15922
3720,Tue 12/13,Massachusetts,2124243,22574
3721,Tue 12/13,Michigan,2954419,40455
3722,Tue 12/13,Minnesota,1719549,14155
3723,Tue 12/13,Mississippi,946657,13093
3724,Tue 12/13,Missouri,1726919,23193
3725,Tue 12/13,Montana,320409,3628
3726,Tue 12/13,Nebraska,548802,4831
3727,Tue 12/13,Nevada,868630,11791
3728,Tue 12/13,New Hampshire,363672,2835
3729,Tue 12/13,New Jersey,2879897,35288
3730,Tue 12/13,New Mexico,653719,8767
3731,Tue 12/13,New York,6454678,77272
3732,Tue 12/13,North Carolina,3286948,28735
3733,Tue 12/13,North Dakota,278399,2457
3734,Tue 12/13,Northern Mariana Islands,13227,41
3735,Tue 12/13,Ohio,3259911,40810
3736,Tue 12/13,Oklahoma,1232202,16014
3737,Tue 12/13,Oregon,929127,8898
